temperature_C,humidity_percent,strain,pH,TDS_ppm,stress_x,stress_y,stress_z,corrosion_rate
27.49080237694725,50.18231108612408,0.0008589464828341275,11.690811976835592,1186.7921687388264,1.9681776013872105,3.24128477038911,0.1939972736444373,6.362022674680195
39.01428612819832,69.8045521058097,0.0008162385173087996,12.186725588765489,1630.321425669974,2.367178296875107,0.8619318105258311,0.9338626411556467,6.768239643178259
34.6398788362281,88.01202097320245,0.0027281382835110065,10.001871595169996,1544.3057666013021,4.272736966010902,4.361972816774075,4.156229025449712,10.678033000736653
31.973169683940732,80.27236875252586,0.0008236839795635678,11.499496398427995,392.40981891817,1.7000219302994606,3.0655811953462075,3.8338417816916786,6.106712813945172
23.12037280884873,84.36086313237973,0.00088865420577303,11.286983932574994,383.5739925088004,4.3482484240608565,0.7860194177847712,1.7532134572857343,5.694455053385966
23.119890406724053,76.23308516908946,0.0023022549610120947,12.331321507153085,609.5312987153353,0.44067215488345746,4.811690287406034,1.8840531388710624,5.284739561996497
21.161672243363988,78.07521104848189,0.0014042455431065662,12.624348241925041,786.0419800479707,3.8839921860431534,2.591827316676603,2.667772167767897,5.310869221946209
37.3235229154987,86.70576083609257,0.0023524606151700254,9.048627085909548,876.0656046761169,4.237738165273682,0.364492259358275,0.0012050234256727466,9.659706845282107
32.022300234864176,53.73174048725522,0.0002895618569367172,11.69607967623517,1391.424711983356,0.9090882641866938,3.134164522075336,1.2062216801901393,6.550059302845017
34.161451555920905,66.91837300037272,0.0015139564616528146,9.207343196478917,207.69282111508727,2.1517326618610024,1.2659945350640511,1.0411590430410722,7.385550599941402
20.411689885916047,52.16651930007812,0.00019747944053151965,11.195434660309424,165.87813802952613,0.8274988733182781,4.0184672593865125,1.2524147337488172,4.556909075610721
39.39819704323989,94.32174043981558,0.00028169429002052813,10.150530916174713,844.6300695934272,3.5330206449710886,4.089110367830953,4.029529212667207,9.530762424217322
36.648852816008436,91.92326368276373,0.002728668614698792,10.227106398088566,1424.6110150621628,2.6767388403082837,4.894736779273309,1.3983692827322158,10.222997169461468
24.246782213565524,42.16847462526783,0.000503811576241026,10.411834013809425,467.52715161731686,3.1766167335416053,2.5093476551225185,0.9576066102507408,6.368061494261851
23.636499344142013,78.80663448836287,0.0016440199785981299,11.485169796198441,1318.8585143868781,0.9824348347810558,2.2747843986386855,2.5213173039651577,7.397538768024742
23.668090197068675,90.88865745786163,0.0012921772475420492,10.336199862675077,593.673462086569,1.0587293102620976,3.767378027232403,4.32822518186366,7.855282393914451
26.084844859190753,49.931643982003344,0.001107295646150644,11.930796202361122,1783.563606745681,0.20748662754953184,0.6623532817096328,1.2067485191874994,6.274689699057258
30.495128632644757,71.23698768039462,0.00270951670249309,10.618109542295478,1801.8108941065714,1.6103376759786485,2.734577568965621,0.39268121396399347,8.811758129765495
28.638900372842315,90.3518563673423,0.00016328785064891955,9.273412801239834,664.8456881345203,2.798723306668375,2.7312380006542547,1.7820236792483235,9.096131619068046
25.824582803960837,41.867028822218934,0.0020249900899092085,12.135039369936429,536.9881325301569,4.289674569986644,0.4473656140519361,3.738259122824889,4.948029692802585
32.23705789444759,78.3581146985762,0.002893843859219296,10.143033298370824,881.4775469258394,3.3346372372934034,2.089920427534568,2.753452723473973,8.269533145072515
22.789877213040835,56.35419540549029,0.0017244877320393417,10.731067518397051,557.0100118422826,2.176981616998757,4.2664239928360095,4.0839668478717375,7.325476112879782
25.842892970704362,90.84179074570918,0.0028167851398959664,11.741775532887607,1377.5293022542369,4.765600571970689,4.280768109973302,4.79796073804617,8.66159270523589
27.327236865873836,93.40820348409522,0.00025154784992946895,10.329824628594848,1669.5229006417426,3.5962260028791593,0.496188324598405,3.963312383758085,9.759497619282769
29.12139968434072,91.93465690123887,0.001314500625315068,9.226342624586863,1378.8750487313123,4.6508260143127504,0.4536044137391543,3.019015394218767,10.776113036355186
35.70351922786027,66.08178191616051,0.0008544575937899485,10.495684188051253,1666.265849773764,2.6379398663608282,1.3134773850096764,2.4667079402619025,9.108283991663244
23.993475643167194,87.41234580441224,0.0022193807984441163,12.777794330777214,854.2851081942008,1.294521373965698,4.373830312769967,0.20034543174133335,5.61544018975364
30.284688768272233,86.45021691942887,0.0029457615624420156,11.566937589194232,397.00224434683565,0.26413343182360993,0.6445129253674947,4.921609894070206,5.841342940838192
31.848291377240848,57.55052602837906,0.0008439371810883187,11.685916594668829,1502.106800055425,3.6304242574192527,3.5999840131372314,1.9174056128752126,7.9333690050034615
20.929008254399953,85.59035107828726,0.001997106344274816,11.52912861455056,784.9015597689523,0.6065149900276706,0.5058280980655161,0.761141069584334,4.614370804550965
32.150897038028766,42.03541990935209,0.0006744831350032465,9.795968555837748,1375.4145679353517,1.513875641359836,3.1156892687391267,3.3335442769822836,9.106927522002499
23.41048247374583,72.79484331651292,0.001739457738257669,10.67333545640912,614.2234897653548,2.662354539419487,1.7803364955957242,1.4214414454772966,6.333170954835654
21.30103185970559,52.650486050823666,0.001445404211396175,12.003759193453273,254.33630613267806,2.8220829388987383,3.944569814829335,2.928891354655238,4.570606344695096
38.977710745066666,46.63117871775033,0.0029188154559314575,9.405491590212637,1985.9054114267503,3.0029159849356803,1.1684522441268181,2.933839539222956,10.938765606888689
39.31264066149119,44.232426089606506,0.0018647290908197533,10.111411104358849,396.7828650681386,0.8312766517485032,3.196009146949799,2.228649104514346,6.850723278237872
36.167946962329225,78.29588267329768,0.0011135684790517747,10.105276433863414,1977.999888530614,1.8986870241082436,1.1784126728794249,4.180593077725213,10.54021631787193
26.092275383467413,58.69312300724364,0.0004308777761750068,10.728075710378024,1956.8318718762498,3.0859711355848334,3.568301415560769,1.324835307777215,9.432223591579225
21.95344228012768,79.86217243408188,0.0005386158033313103,12.921474963768741,1608.2543974252753,4.849094323168924,4.3683901728037435,2.243162958088671,7.607709938053199
33.684660530243136,43.59459874394183,0.0007534190968585819,9.270010186735288,1352.9036279557954,3.6381556884984434,0.6340089956338002,2.6884606429548574,9.555167478571185
28.803049874792027,57.340968580683565,0.0008278033178868643,11.07480397752238,1197.833395477061,4.613018785469789,4.3329784429775176,3.318123603836498,8.381862868866559
22.440764696895577,69.67202108064355,0.0025667865677392997,9.717458728048841,1745.5929362178858,3.811060291570885,2.9678762720714897,3.9198592525279476,10.79653419671906
29.903538202225405,83.48977406614299,0.0017275460860193225,12.882706181638977,649.9350910770271,2.958584844462002,0.6355524543351199,1.9740364143912803,4.571120354728316
20.687770422304368,57.53138766126385,0.001617833642985663,9.453214018909858,988.5943037212663,0.9601168456817227,2.13770927679856,3.23023472048298,8.520796867376639
38.186408041575646,74.4240257040355,0.00043282972842073066,10.614404009446364,1276.8409417963537,3.3334282594625653,0.8043014674254895,0.7530547653425956,8.118105594878621
25.17559963200034,88.72877615299029,0.0025944051107133614,11.951539939338424,881.261904152033,3.1168978297995356,3.5017394443328476,4.663240502712393,6.826568594324879
33.25044568707964,73.87247535002675,0.002196161479304603,11.818217712109782,912.2242627715092,3.012345852286332,3.7943406720897483,1.9152940321050176,6.7650343134378055
26.23422152178822,52.812771111449855,0.0002962382495100046,10.69091454757573,727.5408682539604,2.4489293399412038,0.5289826013639948,3.647607109882192,6.480512691277683
30.401360423556216,41.34204298560959,0.002152721781966329,10.386096671810872,1172.0404517006184,2.643283019946378,2.5306992634732217,0.10170540941088824,7.439827156023818
